,Name,Description,Composition & Care,Old Price,New Price,Discount,Size(s),Product Link
71,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbfp493079-nvy
72,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,490","PKR 1,690",32%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbfp493079-gry
73,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,290","PKR 2,290",30%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbff493085-yel
74,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,290","PKR 2,290",30%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbff493085-nvy
75,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbff493080-nvy
76,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,990","PKR 2,790",30%,"31,32,33,34,35,36,37,38",https://outfitters.com.pk/collections/boys/products/jbfp494119-grn
77,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,690","PKR 2,590",29%,"31,32,33,34,35,36",https://outfitters.com.pk/collections/boys/products/jbfp494116-wht
78,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,690","PKR 2,590",29%,"31,32,33,34,35,36",https://outfitters.com.pk/collections/boys/products/jbfp494116-grn
79,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,990","PKR 2,790",30%,"28,29,31,32,33,34,35,30",https://outfitters.com.pk/collections/boys/products/jbfp494114-dbr
80,SPORTS AND CASUAL,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,990","PKR 2,790",30%,"28,29,31,32,33,34,35,30",https://outfitters.com.pk/collections/boys/products/jbfp494114-blk
81,SHOES,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"31,32,33,34,35,36,37,38",https://outfitters.com.pk/collections/boys/products/jbff494111-red
82,SHOES,,"70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"31,32,33,34,35,36,37,38",https://outfitters.com.pk/collections/boys/products/jbff494111-blk
83,TROUSER,"Everyday jogger pants with adjustable drawstrings at waist, two pockets, outfitters tag at front and elastic hem","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494092-gry
84,Slogan T-shirt,"Long sleeve shirt with round neck, stripe design and smiley emblem with a slogan","75% Cotton, 25% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 690,PKR 490,28%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493045-yln
85,Slogan T-shirt,"Long sleeve shirt with round neck, stripe design and smiley emblem with a slogan","75% Cotton, 25% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 690,PKR 490,28%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493045-nyb
86,Slogan T-shirt,"Long sleeve shirt with round neck, stripe design and smiley emblem with a slogan","75% Cotton, 25% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 690,PKR 490,28%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493045-bkg
87,Hooded sweatshirt,Give your winter-season style a little more boost with this 2 shaded hooded sweatshirt with pockets on front.,"70% Cotton,30% Polyester
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly.
Do not bleach, Do not Tumble Dry, Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtp494038-nrw
88,SWEAT SHIRT,"Sweatshirt with a hood, pouch pocket, zip-up front and stripe design on sleeve","70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,290","PKR 1,590",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494067-blu
89,Stripped T-shirt,Round neck shirt with long sleeves and chest pocket,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 990,PKR 690,30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494056-gno
90,Stripped T-shirt,Round neck shirt with long sleeves and chest pocket,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 990,PKR 690,30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494056-bro
91,Fast sweatshirt,"Round neck sweatshirt featuring long sleeves, fast text and blocks pattern on front with elastic hem and cuffs","70% Cotton,30% Polyester 
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494031-gry
92,Basic Trousers,"Basic trousers with elasticated hems and waistband, drawstrings, pockets and piping design running down both the legs","70%Cotton,30%Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494096-red
93,Dinosaur Hoodie,"Hooded sweatshirt with long sleeves, printed dinosaur on front and small emerging tail from side","90% Cotton, 10% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,290",PKR 890,31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493027-red
94,TROUSER,Option for comfort and style in these fine knit trousers featuring pocket details up front.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,090",PKR 790,27%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbc493063-gry
95,Stripes T-shirt,Stripe design round neck shirt with long sleeves and solid color chest pocket,"80% Cotton, 20% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 990,PKR 690,30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494061-bro
96,Stripped T-shirt,Round neck shirt with long sleeves and chest pocket,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 990,PKR 690,30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494056-gro
97,Batman Suit,"Suit featuring batman graphic print with emblem in middle. Trouser featuring statement tapping on sides, elastic hem and adjustable drawstrings at waist","Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494047-wtb
98,Damn Good’ statement hoodie,"Hoodie with long sleeves, statement print on front, pouch pocket and stripe running on hem and cuffs","70% Cotton, 30% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,990","PKR 1,390",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494040-grn
99,Chino Pant,"Basic chinos with belt loops, pockets, zip-up and one contrast button fastening","97% Cotton, 3% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,990","PKR 1,390",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbp494089-och
100,Basic Trousers,"Basic jogger pants with adjustable drawstrings on waist, pockets, elastic hem and pipping details on sides","70%Cotton,30%Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494096-nvy
101,TROUSER,"Everyday jogger pants with adjustable drawstrings at waist, two pockets, outfitters tag at front and elastic hem","Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494092-mrn
102,Roar Graphic Sweatshirt,"Graphic sweatshirt with a round neck, long sleeves with elastic cuffs and typography on one sleeve","85% Cotton, 15% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 990,PKR 690,30%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtp493030-grc
103,Stripe Sweatshirt,Option for striking stripes with this stripy sweatshirt featuring a crew neck with ribbed cuffs and hem.,"95% Cotton, 5% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene",PKR 890,PKR 590,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493022-rdw
104,SWEAT SHIRT,Cover up this winter season in style with this 2 shaded super comfy sweatshirt featuring a crew neck with ribbed cuffs and hem.,"95% Cotton, 5% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,090",PKR 790,27%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493019-nvy
105,SWEAT SHIRT,Cover up this winter season in style with this 2 shaded super comfy sweatshirt featuring a crew neck with ribbed cuffs and hem.,"95% Cotton, 5% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,090",PKR 790,27%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493019-blg
106,Fair Isle Knit Jumper,Make this Fair Isle jumper a cold-weather staple in your wardrobe. Keep the rest of the look simple with a pair of fitted jeans or trouser.,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtc493008-red
107,Chino Pants,Option for a smarter look with this regular fit chino pants featuring a stretchable waist.,"97% Cotton, 3% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,590","PKR 1,090",31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbp493067-blk
108,Chino Pant,Option for a smarter look with this regular fit chino pants featuring a stretchable waist.,"97% Cotton, 3% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,590","PKR 1,090",31%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbp493067-bge
109,Raglan jumper,"Long sleeves raglan jumper with ribbed round neck, cuffs and hem","Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494021-nvy
110,Raglan jumper,"Long sleeves raglan jumper with ribbed round neck, cuffs and hem","Knit

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494021-ggr
111,color block sweater,"Round neck sweater with color block design and ribbed neck, cuffs and hem","Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494014-ylb
112,Just enjoy’ statement shirt,Round neck shirt with statement of front featuring long sleeves and elastic cuffs and hem,"80%Cotton,20%Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494028-hgr
113,Jersey Sweater,"Long sleeves sweater featuring round neck, ribbing at cuffs, hem and neck, contrasting stripes on either sides and on sleeves","Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494018-org
114,Jersey Sweater,"Long sleeves sweater featuring round neck, ribbing at cuffs, hem and neck, contrasting stripes on either sides and on sleeves","Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494018-nvy
115,Chino Pant,"Basic chinos with belt loops, pockets, zip-up and one contrast button fastening","97% Cotton, 3% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,990","PKR 1,390",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbp494089-bge
116,TROUSER,Option for comfort and style in these fine knit trousers featuring pocket details up front.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,090",PKR 790,27%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbc493063-nvy
117,TROUSER,"Tapered fit jogger pants with elastic ribbed hem, pockets and adjustable drawstrings on the waist","99% Cotton,1% Spandex 
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbp494087-blk
118,Stripe Cuffed Trouser,"Jogger pants with adjustable drawstrings on waist, elastic hem, two pockets and pipping details on sides","100% Cotton 
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbf494093-hgr
119,TROUSER,Option for comfort and style in these fine knit trousers featuring pocket details up front.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,090",PKR 790,27%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbc493063-mrn
120,Denim Shirt,"Long sleeve denim shirt with spread collar, button down front, chest pocket and buttoned cuffs","Denim

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890",PKR 990,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494076-gry
121,Check Shirt,"Check pattern, button down shirt with classic collar, long sleeves and buttoned cuffs","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494073-bon
122,No Limits’ Sweatshirt,"Long sleeves sweatshirt featuring round neck, a “no limit” repeating pattern, round neck and ribbed elastic neck, cuffs and hem","80% Cotton, 20% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494036-grn
123,T-SHIRT,"Long sleeve shirt with a chest pocket, Henley collar and outfitters logo at one side","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 890,PKR 490,44%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtp493046-blk
124,SHIRT,For a formal attire pick this thin stripes round neck button down shirt with single cuffed sleeves.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,390",PKR 690,50%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493054-wtb
125,SHIRT,For a formal attire pick this thin stripes round neck button down shirt with single cuffed sleeves.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,390",PKR 690,50%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493054-blw
126,Navy T-shirt with a casual High neck design,"A soft and comfy brushed fabric T-shirt with a casual, high-neck design. Made from finely brushed, soft-touch fabric. The stylish high neck covers your neck without feeling tight.","Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.",PKR 690,PKR 490,28%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbtf493043-nvy
127,Heather Gray T-shirt with a casual High neck design,"A soft and comfy brushed fabric T-shirt with a casual, high-neck design. Made from finely brushed, soft-touch fabric. The stylish high neck covers your neck without feeling tight.","Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.",PKR 690,PKR 490,28%,"03-06M,06-09M,09-12M,12-18M,18-24M,02-03Y,03-04Y",https://outfitters.com.pk/collections/boys/products/tbtf493043-hgr
128,sneaker,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 2,990","PKR 2,090",30%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbff493098-wht
129,sneaker,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 2,990","PKR 2,090",30%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbff493098-nvy
130,SPORTS AND CASUAL,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 2,990","PKR 2,090",30%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbff493084-grn
131,SPORTS AND CASUAL,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 2,990","PKR 2,090",30%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbff493084-brn
132,SPORTS AND CASUAL,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 3,490","PKR 1,690",51%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbff493083-dgr
133,SPORTS AND CASUAL,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 3,490","PKR 1,690",51%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbff493083-blk
134,SPORTS AND CASUAL,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 2,990","PKR 1,490",50%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbff493081-blb
135,SPORTS AND CASUAL,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 2,990","PKR 2,090",30%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbfc493086-nvy
136,SPORTS AND CASUAL,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 2,990","PKR 2,090",30%,"26,27,28,29,30",https://outfitters.com.pk/collections/boys/products/tbfc493086-brn
137,SPORTS AND CASUAL,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 2,990","PKR 2,090",30%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbfc493082-wht
138,SPORTS AND CASUAL,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 2,990","PKR 2,090",30%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/boys/products/tbfc493082-nvy
139,TROUSER,"Basic pants with button up front, zip, four pockets and an elastic contrast patch at back hem","98% Cotton, 2% Spandex 

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbf493061-nvy
