,Name,Description,Composition & Care,Old Price,New Price,Discount,Size(s),Product Link
0,Embossed design poodle sweater,"Flecked Knit sweater featuring a poodle with a sequence design, faux fur and round neck","Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495015-pnk
1,Embossed design poodle sweater,"Flecked Knit sweater featuring a poodle with a sequence design, faux fur and round neck","Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495015-nvy
2,Star Design Sweater,"Soft touch sweater with cute star design, round neck and slightly longer length at back","Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495011-pnk
3,Faux Fur High-neck Sweater,Wanna look stylish for the day? Go for this faux fur highneck featuring stripy ribbed cuffs. Pair it with jeans or trousers.,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495006-prp
4,Faux Fur High-neck Sweater,Wanna look stylish for the day? Go for this faux fur highneck featuring stripy ribbed cuffs. Pair it with jeans or trousers.,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495006-nvy
5,Hooded Jacket,Feel the feminine vibes for the day in this hooded zip up pull over jacket featuring sequined flowers on the left chest area with a furry patch for pockets on front.,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,490",PKR 990,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtp495029-bpk
6,Pull Over Teddy Jacket,Upgrade your layering essentials with this zip up pull up teddy jacket.,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,990","PKR 1,990",50%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495003-pnk
7,Pull Over Teddy Jacket,Upgrade your layering essentials with this zip up pull up teddy jacket.,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,990","PKR 1,990",50%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495003-dgr
8,Hooded jacket,Keep your little girls warm in this winter with this parachute hooded zip up puffer jacket,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,990","PKR 1,990",50%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtc495005-wtb
9,Basic Puffer Jacket,"Basic jacket with quilted pattern, pockets and zip-up fastening on front","Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 3,490","PKR 2,390",31%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtc495004-pnk
10,SIDE ZIPPER POCKET JACKET,Get this Side Zipper Pocket Jacket for your little princess and let her feel warm this winters,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 5,490","PKR 3,790",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496009ppk
11,SIDE ZIPPER POCKET JACKET,Get this Side Zipper Pocket Jacket for your little princess and let her feel warm this winters,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 5,490","PKR 3,790",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496009mst
12,CUFFED SLEEVES SWEATER,Comfort you little one with this with knit sweater and cuffed sleeves. Designed to keep you little one warm during winters.,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,290",52%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495007pnk
13,CUFFED SLEEVES SWEATER,Comfort you little one with this with knit sweater and cuffed sleeves. Designed to keep you little one warm during winters.,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,290",52%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495007blu
14,RIBBED HEM SWEATER,Get this Ribbed Hem Sweater for your little princess and let her feel warm this winters,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,290","PKR 1,590",51%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtp496021red
15,SWEATER,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495012-yel
16,SWEATER,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495012-pnk
17,SWEATER,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495008-wht
18,SWEATER,,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495008-nvy
19,Knitted High-neck Vest,Update your little girls' layering essentials with this knitted high-neck vest featuring buttoned sides and ribbed hem.,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496024-pnk
20,Knitted High-neck Vest,Update your little girls' layering essentials with this knitted high-neck vest featuring buttoned sides and ribbed hem.,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496024-blk
21,SWEATER,,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496022-ros
22,SWEATER,,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496022-cml
23,CARDIGAN,,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,290","PKR 2,290",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496018-pnk
24,CARDIGAN,,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,290","PKR 2,290",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496018-nvy
25,SWEATER,,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496017-ros
26,SWEATER,,"Knit
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496017-blk
27,Star Design Sweater,"Soft touch sweater with cute star design, round neck and slightly longer length at back","Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,690","PKR 1,890",29%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495011-red
28,Graphic Sweatshirt,This Minnie and Mickey Mouse themed 2 shaded sweatshirt is everything you want to wear for this season. Featuring a crew neck with ribbed cuffs and hem this sweatshirt can be paired up with jeans or trousers for a casual look.,"95% Cotton, 5% Spandex
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,290",PKR 890,31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496032-wtj
29,Woolen Sweater,Stay fancy and yet cool for the day in this multicolored round crew neck jumper. Pair it up with formal pants or jeans.,"Wool
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496014-wtp
30,Metallic Faux Fur jacket,"Metallic jacket featuring faux fur at the collar and hem, two pockets at front, long sleeves and zip fastening on the side","100% Cotton
Do not bleach or tumble dry
Dry flat and avoid direct sunlight","PKR 4,490","PKR 3,090",31%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtp495001-slv
31,Metallic Faux Fur jacket,"Metallic jacket featuring faux fur at the collar and hem, two pockets at front, long sleeves and zip fastening on the side","100% Cotton
Do not bleach or tumble dry
Dry flat and avoid direct sunlight","PKR 4,490","PKR 3,090",31%,"12-18M,18-24M,02-03Y,03-04Y,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtp495001-lgd
32,Slogan Hooded SweatShirt,Empower you little one with this Hooded Sweatshirt in a Blue color made of cotton with cuffed sleeves. Designed to keep you little one warm during winters.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne",PKR 990,PKR 690,30%,"03-06M,06-09M,09-12M,12-18M,18-24M,02-03Y,03-04Y",https://outfitters.com.pk/collections/girls/products/tgtc495026red
33,Denim Fur jacket,"Denim jacket with diagonal zip fastening, long sleeves with faux fur cuffs, two pockets and furry neck collar","Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 4,490","PKR 3,090",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtc496002-lbl
34,Dream Big’ statement hoodie,"Sweatshirt with a hood, long sleeves and ribbed elastic cuffs and hem","60%Cotton,40%Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtc496041red
35,ZIPPER JACKET,"Long sleeves jacket with faux fur collar, zipped pockets and diagonal zip open front","Polyurethane
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 5,490","PKR 3,790",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtp496005blk
36,ZIPPER JACKET,"Long sleeves jacket with faux fur collar, zipped pockets and diagonal zip open front","Polyurethane
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 5,490","PKR 3,790",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtp496005pnk
37,Star print Sweater,Soft touch sweater with star print and ribbed hem,"Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,290","PKR 2,290",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtp496011blu
38,Star print Sweater,Soft touch sweater with star print and ribbed hem,"Knit
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,290","PKR 2,290",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtp496011pnk
39,Coat,Double breasted coat with self fastening belt around waist and button details on sleeves,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 4,990","PKR 3,490",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496004-bge
40,Coat,Double breasted coat with self fastening belt around waist and button details on sleeves,"Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 4,990","PKR 3,490",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496004-nvy
41,Striped Sweatshirt,"Long sleeve sweatshirt with striped design, round neck and elastic cuffs and hem","95% Cotton, 5% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 890,PKR 590,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtc495025-ofn
42,RIBBED HEM SWEATER,Get this Ribbed Hem Sweater for your little princess and let her feel warm this winters,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,290","PKR 1,590",51%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtp496021blk
43,LIGHT LAYERS SWEATER,Keep you little one warm during winters in this light layers knit Sweater,"Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
 Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 1,490",50%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496158nvy
44,Stripped trouser,Stripe design trouser with adjustable thick drawstrings on waist,"70% Cotton, 30% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 990,PKR 690,30%,"12-24M,02-03Y,03-04Y,03-06M,06-12M",https://outfitters.com.pk/collections/girls/products/tgbf495067-ofn
45,Flowy shirt,"Flowy shirt with a round neck, bell sleeves and frill design on chest and sleeves","Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496076-lhg
46,Top,"Flared design with long puffed design, stair lace details, buttoned cuffs and teardrop fastening at back","80% Cotton, 20% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890","PKR 1,290",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtc496069-blw
47,Printed glitter T-Shirt,Long sleeve t-shirt with a round neck and a printed glitter cat on front,"60% Cotton,40% Polyester
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 690,PKR 490,28%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtc495041-blk
48,Plaid pattern trouser,Plaid pattern trouser with freestyle waist,"100% Polyester
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 690,PKR 490,28%,"12-24M,02-03Y,03-04Y,03-06M,06-12M",https://outfitters.com.pk/collections/girls/products/tgbp495062-rst
49,Plaid pattern trouser,Plaid pattern trouser with freestyle waist,"100% Polyester
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 690,PKR 490,28%,"12-24M,02-03Y,03-04Y,03-06M,06-12M",https://outfitters.com.pk/collections/girls/products/tgbp495062-mrn
50,Stripped trouser,Stripe design trouser with adjustable thick drawstrings on waist,"70% Cotton, 30% Polyester

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight",PKR 990,PKR 690,30%,"12-24M,02-03Y,03-04Y,03-06M,06-12M",https://outfitters.com.pk/collections/girls/products/tgbf495067-ofp
51,change the game SWEATSHIRT,Grab your favorite zipper sweatshirt this season,"Cotton, Polyester
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,390",PKR 990,28%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495027-dpk
52,Purple Uggs,,"Cotton, Polyester
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/girls/products/tgfp495077-prp
53,Pink Uggs,,"Cotton, Polyester
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 2,990","PKR 2,090",30%,"20,21,22,23,24,25",https://outfitters.com.pk/collections/girls/products/tgfp495077-pnk
54,Denim Jumpsuit,"Denim jumpsuit featuring long sleeves, classic collar, large pockets and zip fastening on front and adjustable belt at waist","100% Cotton
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,890","PKR 1,990",31%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtp496101-mbl
55,Hood SWEATSHIRT,Grab your favorite Hood sweatshirt this season,"Cotton, Polyester
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 1,690","PKR 1,190",29%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtp496043-oft
56,Leopard print trouser,Leopard print trouser with elastic waist and adjustable drawstrings,"100% Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgbp496088-bgp
57,Leopard print trouser,Leopard print trouser with elastic waist and adjustable drawstrings,"100% Cotton
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgbp496088-bgb
58,Better than Glitter' Sweatshirt,"Stripped design sweatshirt with long sleeves, round neck, glittered slogan and elastic hem and sleeves","95% Cotton, 5% Spandex
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 890,PKR 590,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtc495025-ofp
59,Faux Fur Woolen Jumper,To put on a fancier look for the day wear this faux fur round neck woolen jumper featuring ribbed stripes cuffs and hem.,"Wool
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,290","PKR 2,290",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496023-wht
60,Faux Fur Woolen Jumper,To put on a fancier look for the day wear this faux fur round neck woolen jumper featuring ribbed stripes cuffs and hem.,"Wool
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene","PKR 3,290","PKR 2,290",30%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtf496023-bur
61,Sweatshirt,"Round neck sweatshirt with long sleeves, contrast stripe on shoulder and frill details on sleeves","70% Polyester, 30% Viscose
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 1,190",PKR 790,33%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/girls/products/jgtc496027-sgn
62,Flecked cat sweatshirt,Long sleeve flecked sweatshirt with elastic cuffs and hem and cat print on front with faux fur details,"80% Cotton,20% Polyester
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene",PKR 990,PKR 690,30%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtp495020-hgr
63,Embossed design penguin sweater,Round neck sweater with long sleeves and decorative sequence on statement,"Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495093-ros
64,Embossed design penguin sweater,Round neck sweater with long sleeves and decorative sequence on statement,"Knit
Wash and medium iron inside out
Do not keep in damp state
Do not bleach and tumble dry
Dry flat and avoid direct sunlight
Dry clean, any solvent except trichloroethylene","PKR 2,490","PKR 1,690",32%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/girls/products/tgtf495093-gry
